Word,Level,Category,Details
suspect,B2,crime,/american-english/words/usdetail/5809
smuggle,C1,crime,/american-english/words/usdetail/5411
try,C2,crime,/american-english/words/usdetail/6187
size,A2,describing things,/american-english/words/usdetail/5357
square,A2,describing things,/american-english/words/usdetail/5568
star,A2,describing things,/american-english/words/usdetail/5593
stripe,B1,describing things,/american-english/words/usdetail/5680
ton,B2,describing things,/american-english/words/usdetail/6069
triangle,B2,describing things,/american-english/words/usdetail/6159
strip,C1,describing things,/american-english/words/usdetail/5679
size,A2,describing things,/american-english/words/usdetail/5357
temperature,A2,describing things,/american-english/words/usdetail/5914
student,A1,education,/american-english/words/usdetail/5693
subject,A1,education,/american-english/words/usdetail/5705
test,A1,education,/american-english/words/usdetail/5945
university,A1,education,/american-english/words/usdetail/6312
term,C1,education,/american-english/words/usdetail/5930
syllabus,C2,education,/american-english/words/usdetail/5839
take,B1,education,/american-english/words/usdetail/
study,B2,education,/american-english/words/usdetail/5695
slice,A2,food and drink,/american-english/words/usdetail/5387
snack,A2,food and drink,/american-english/words/usdetail/5412
soft drink,A2,food and drink,/american-english/words/usdetail/5448
spoon,A2,food and drink,/american-english/words/usdetail/5551
stove,A2,food and drink,/american-english/words/usdetail/5649
strawberry,B1,food and drink,/american-english/words/usdetail/5663
takeout,B1,food and drink,/american-english/words/usdetail/5864
teaspoon,B2,food and drink,/american-english/words/usdetail/5896
tray,B2,food and drink,/american-english/words/usdetail/6146
spirit,C1,food and drink,/american-english/words/usdetail/5537
sip,C2,food and drink,/american-english/words/usdetail/5344
straw,C2,food and drink,/american-english/words/usdetail/5662
soup,A1,food and drink,/american-english/words/usdetail/5486
sugar,A1,food and drink,/american-english/words/usdetail/5738
toast,A2,food and drink,/american-english/words/usdetail/6053
spinach,B1,food and drink,/american-english/words/usdetail/5534
tea,A1,food and drink,/american-english/words/usdetail/5887
tomato,A1,food and drink,/american-english/words/usdetail/6066
steak,A2,food and drink,/american-english/words/usdetail/5613
supper,A2,food and drink,/american-english/words/usdetail/5774
spice,B1,food and drink,/american-english/words/usdetail/5529
taste,B1,food and drink,/american-english/words/usdetail/5880
tuna,B1,food and drink,/american-english/words/usdetail/6192
sweets,A2,food and drink,/american-english/words/usdetail/5827
sip,C1,food and drink,/american-english/words/usdetail/5344
table,A1,homes and buildings,/american-english/words/usdetail/5851
toilet,A1,homes and buildings,/american-english/words/usdetail/6060
sink,A2,homes and buildings,/american-english/words/usdetail/5343
sofa,A2,homes and buildings,/american-english/words/usdetail/5446
towel,A2,homes and buildings,/american-english/words/usdetail/6097
step,B1,homes and buildings,/american-english/words/usdetail/5621
study,B1,homes and buildings,/american-english/words/usdetail/5695
tower,B1,homes and buildings,/american-english/words/usdetail/6098
stool,B2,homes and buildings,/american-english/words/usdetail/5641
story,B2,homes and buildings,/american-english/words/usdetail/5648
terrace,B2,homes and buildings,/american-english/words/usdetail/5933
staircase,C1,homes and buildings,/american-english/words/usdetail/5582
stable,C2,homes and buildings,/american-english/words/usdetail/5575
structure,C2,homes and buildings,/american-english/words/usdetail/5687
throne,C2,homes and buildings,/american-english/words/usdetail/6016
structure,B2,homes and buildings,/american-english/words/usdetail/5687
stairs,A2,homes and buildings,/american-english/words/usdetail/5583
sum,B1,money,/american-english/words/usdetail/5747
tip,B1,money,/american-english/words/usdetail/6044
subsidy,C1,money,/american-english/words/usdetail/5710
support,B2,money,/american-english/words/usdetail/5779
treasure,B2,money,/american-english/words/usdetail/6147
tax,B1,money,/american-english/words/usdetail/5884
tax,C1,money,/american-english/words/usdetail/5884
squander,C2,money,/american-english/words/usdetail/5567
tree,A1,natural world,/american-english/words/usdetail/6151
star,A2,natural world,/american-english/words/usdetail/5593
storm,A2,natural world,/american-english/words/usdetail/5646
thunderstorm,A2,natural world,/american-english/words/usdetail/6022
stream,B1,natural world,/american-english/words/usdetail/5664
suburb,B2,natural world,/american-english/words/usdetail/5718
tide,B2,natural world,/american-english/words/usdetail/6027
tornado,B2,natural world,/american-english/words/usdetail/6081
trunk,B2,natural world,/american-english/words/usdetail/6183
spring,C1,natural world,/american-english/words/usdetail/5562
state,C1,natural world,/american-english/words/usdetail/5600
stretch,C1,natural world,/american-english/words/usdetail/5672
snow,A1,natural world,/american-english/words/usdetail/5423
silver,A2,natural world,/american-english/words/usdetail/5320
sky,A2,natural world,/american-english/words/usdetail/5374
space,B1,natural world,/american-english/words/usdetail/5496
sunshine,B1,natural world,/american-english/words/usdetail/5761
thunder,B1,natural world,/american-english/words/usdetail/6021
steam,B2,natural world,/american-english/words/usdetail/5615
steel,B2,natural world,/american-english/words/usdetail/5616
sunlight,B2,natural world,/american-english/words/usdetail/5757
straw,C1,natural world,/american-english/words/usdetail/5662
tobacco,C1,natural world,/american-english/words/usdetail/6054
tin,C2,natural world,/american-english/words/usdetail/6042
summer,A1,natural world,/american-english/words/usdetail/5750
town,A1,natural world,/american-english/words/usdetail/6099
spring,A2,natural world,/american-english/words/usdetail/5562
stone,B1,natural world,/american-english/words/usdetail/5640
sunrise,B1,natural world,/american-english/words/usdetail/5759
sunset,B1,natural world,/american-english/words/usdetail/5760
skin,B2,natural world,/american-english/words/usdetail/5370
soil,B2,natural world,/american-english/words/usdetail/5452
snow,A2,natural world,/american-english/words/usdetail/5423
step,B1,people: actions,/american-english/words/usdetail/5621
sigh,B2,people: actions,/american-english/words/usdetail/5306
struggle,B2,people: actions,/american-english/words/usdetail/5689
study,B2,people: actions,/american-english/words/usdetail/5695
tap,B2,people: actions,/american-english/words/usdetail/5877
support,B1,people: actions,/american-english/words/usdetail/5779
sit,A2,people: actions,/american-english/words/usdetail/5349
stand,A2,people: actions,/american-english/words/usdetail/5590
slip,B1,people: actions,/american-english/words/usdetail/5392
succeed,B1,people: actions,/american-english/words/usdetail/5720
sunbathe,B1,people: actions,/american-english/words/usdetail/5754
turn,B1,people: actions,/american-english/words/usdetail/6198
snore,B2,people: actions,/american-english/words/usdetail/5422
stare,B2,people: actions,/american-english/words/usdetail/5595
struggle,B2,people: actions,/american-english/words/usdetail/5689
struggle,B2,people: actions,/american-english/words/usdetail/5689
switch,B2,people: actions,/american-english/words/usdetail/5836
trip,B2,people: actions,/american-english/words/usdetail/6168
sniff,C2,people: actions,/american-english/words/usdetail/5419
stagger,C2,people: actions,/american-english/words/usdetail/5579
struggle,C2,people: actions,/american-english/words/usdetail/5689
take,A1,people: actions,/american-english/words/usdetail/5863
take,A1,people: actions,/american-english/words/usdetail/5863
spend,A2,people: actions,/american-english/words/usdetail/5526
smell,B1,people: actions,/american-english/words/usdetail/5402
spoil,B1,people: actions,/american-english/words/usdetail/5546
stop,B1,people: actions,/american-english/words/usdetail/5642
strike,B1,people: actions,/american-english/words/usdetail/5675
take,B1,people: actions,/american-english/words/usdetail/
take,B1,people: actions,/american-english/words/usdetail/
take,B1,people: actions,/american-english/words/usdetail/
tie,B1,people: actions,/american-english/words/usdetail/6029
transfer,B1,people: actions,/american-english/words/usdetail/6126
try,B1,people: actions,/american-english/words/usdetail/6187
skip,B2,people: actions,/american-english/words/usdetail/5371
slap,B2,people: actions,/american-english/words/usdetail/5377
slice,B2,people: actions,/american-english/words/usdetail/5387
sort,B2,people: actions,/american-english/words/usdetail/5482
spot,B2,people: actions,/american-english/words/usdetail/5555
spray,B2,people: actions,/american-english/words/usdetail/5559
squash,B2,people: actions,/american-english/words/usdetail/5569
squeeze,B2,people: actions,/american-english/words/usdetail/5572
stimulate,B2,people: actions,/american-english/words/usdetail/5631
store,B2,people: actions,/american-english/words/usdetail/5645
stroke,B2,people: actions,/american-english/words/usdetail/5682
study,B2,people: actions,/american-english/words/usdetail/5695
substitute,B2,people: actions,/american-english/words/usdetail/5714
supply,B2,people: actions,/american-english/words/usdetail/5778
support,B2,people: actions,/american-english/words/usdetail/5779
sweep,B2,people: actions,/american-english/words/usdetail/5825
tackle,B2,people: actions,/american-english/words/usdetail/5856
take,B2,people: actions,/american-english/words/usdetail/
test,B2,people: actions,/american-english/words/usdetail/5945
time,B2,people: actions,/american-english/words/usdetail/6037
transform,B2,people: actions,/american-english/words/usdetail/6127
update,B2,people: actions,/american-english/words/usdetail/6372
upgrade,B2,people: actions,/american-english/words/usdetail/6373
simplify,C1,people: actions,/american-english/words/usdetail/5328
sow,C1,people: actions,/american-english/words/usdetail/5494
spread,C1,people: actions,/american-english/words/usdetail/5560
trace,C1,people: actions,/american-english/words/usdetail/6102
trace,C1,people: actions,/american-english/words/usdetail/6102
snatch,C2,people: actions,/american-english/words/usdetail/5415
spread,C2,people: actions,/american-english/words/usdetail/5560
sprinkle,C2,people: actions,/american-english/words/usdetail/5563
track,C2,people: actions,/american-english/words/usdetail/6103
track,C2,people: actions,/american-english/words/usdetail/6103
twist,C2,people: actions,/american-english/words/usdetail/6205
smoke,A1,people: actions,/american-english/words/usdetail/5405
start,A1,people: actions,/american-english/words/usdetail/5596
stop,A1,people: actions,/american-english/words/usdetail/5642
throw,A2,people: actions,/american-english/words/usdetail/6019
try,A2,people: actions,/american-english/words/usdetail/6187
turn,A2,people: actions,/american-english/words/usdetail/6198
spill,B1,people: actions,/american-english/words/usdetail/5532
start,B1,people: actions,/american-english/words/usdetail/5596
stick,B1,people: actions,/american-english/words/usdetail/5627
stop,B1,people: actions,/american-english/words/usdetail/5642
tear,B1,people: actions,/american-english/words/usdetail/5893
tie,B1,people: actions,/american-english/words/usdetail/6029
turn,B1,people: actions,/american-english/words/usdetail/6198
slam,B2,people: actions,/american-english/words/usdetail/5375
smash,B2,people: actions,/american-english/words/usdetail/5401
soak,B2,people: actions,/american-english/words/usdetail/5427
splash,B2,people: actions,/american-english/words/usdetail/5542
split,B2,people: actions,/american-english/words/usdetail/5545
stretch,B2,people: actions,/american-english/words/usdetail/5672
stretch,B2,people: actions,/american-english/words/usdetail/5672
supervise,B2,people: actions,/american-english/words/usdetail/5771
swing,B2,people: actions,/american-english/words/usdetail/5835
tap,B2,people: actions,/american-english/words/usdetail/5877
tighten,B2,people: actions,/american-english/words/usdetail/6032
turn,B2,people: actions,/american-english/words/usdetail/6198
slow,C2,people: actions,/american-english/words/usdetail/5397
